"날짜","종가","시가","고가","저가","거래량","변동 %"
"2003- 07- 30","47.19","47.40","47.42","47.03","78.00K","-0.02%"
"2003- 07- 29","47.20","47.59","47.62","46.96","302.40K","-0.59%"
"2003- 07- 28","47.48","47.58","47.64","47.26","211.60K","-0.11%"
"2003- 07- 25","47.53","46.85","47.53","46.58","162.00K","1.76%"
"2003- 07- 24","46.71","47.39","47.55","46.71","98.40K","-0.79%"
"2003- 07- 23","47.08","47.06","47.10","46.60","142.60K","0.13%"
"2003- 07- 22","47.02","46.83","47.11","46.47","130.60K","1.01%"
"2003- 07- 21","46.55","47.11","47.11","46.45","148.60K","-1.48%"
"2003- 07- 18","47.25","47.01","47.31","46.71","132.80K","1.03%"
"2003- 07- 17","46.77","47.10","47.27","46.61","135.20K","-1.29%"
"2003- 07- 16","47.38","47.92","47.92","47.16","140.40K","-0.52%"
"2003- 07- 15","47.63","48.20","48.20","47.55","222.40K","-0.50%"
"2003- 07- 14","47.87","48.07","48.36","47.55","293.40K","0.76%"
"2003- 07- 11","47.51","47.27","47.62","47.25","92.40K","0.76%"
"2003- 07- 10","47.15","47.50","47.50","46.87","168.60K","-1.26%"
"2003- 07- 09","47.75","47.92","48.05","47.55","260.80K","-0.35%"
"2003- 07- 08","47.92","47.65","47.98","47.45","186.20K","0.57%"
"2003- 07- 07","47.65","47.25","47.72","47.23","310.00K","1.93%"
"2003- 07- 03","46.75","46.90","47.17","46.70","128.20K","-0.68%"
"2003- 07- 02","47.07","46.60","47.12","46.58","138.20K","1.12%"
"2003- 07- 01","46.55","46.10","46.58","45.67","347.60K","0.69%"
"2003- 06- 30","46.23","46.65","46.65","46.15","252.20K","-0.06%"
"2003- 06- 27","46.26","46.67","46.83","46.15","213.00K","-0.84%"
"2003- 06- 26","46.65","46.27","46.68","46.15","137.40K","1.08%"
"2003- 06- 25","46.15","46.45","46.82","46.09","172.80K","-0.65%"
"2003- 06- 24","46.45","46.20","46.64","46.20","266.40K","0.26%"
